,Carpet Area,Super Area,Chennai,Delhi,Hyderabad,Kolkata,Mumbai,Semi-Furnished,Unfurnished,Bachelors/Family,Family,Contact Builder,Contact Owner,BHK,Size,Bathroom,0,0
3763,1,0,1,0,0,0,0,0,1,1,0,0,1,2,1100,2,6.0,11
3764,0,1,1,0,0,0,0,0,1,1,0,0,1,1,600,1,6.0,92
3765,1,0,1,0,0,0,0,1,0,0,1,0,1,2,820,2,5.0,92
3766,1,0,1,0,0,0,0,1,0,0,1,0,0,3,1125,3,5.0,812
3767,1,0,1,0,0,0,0,1,0,0,1,0,1,2,973,2,7.0,44
3768,0,1,1,0,0,0,0,0,0,1,0,0,1,2,780,1,6.0,12
3769,0,1,1,0,0,0,0,0,1,1,0,0,1,1,400,1,6.0,91
3770,0,1,1,0,0,0,0,1,0,1,0,0,0,4,4000,4,7.0,12
3771,1,0,1,0,0,0,0,1,0,1,0,0,0,2,1000,2,5.0,24
3772,1,0,1,0,0,0,0,1,0,1,0,0,0,3,3500,3,5.0,91
3773,0,1,1,0,0,0,0,1,0,1,0,0,1,1,350,1,6.0,92
3774,1,0,1,0,0,0,0,1,0,0,0,0,1,2,800,2,5.0,22
3775,0,1,1,0,0,0,0,0,1,1,0,0,1,2,700,2,5.0,92
3776,0,1,1,0,0,0,0,0,1,1,0,0,1,1,550,1,7.0,92
3777,0,1,1,0,0,0,0,1,0,1,0,0,1,3,2100,4,7.0,92
3778,0,1,1,0,0,0,0,1,0,1,0,0,1,3,1700,3,7.0,22
3779,1,0,1,0,0,0,0,1,0,1,0,0,1,3,1420,2,5.0,91
3780,1,0,1,0,0,0,0,1,0,1,0,0,1,2,950,2,7.0,12
3781,0,1,1,0,0,0,0,1,0,1,0,0,1,2,780,2,7.0,22
3782,1,0,1,0,0,0,0,0,1,0,0,0,1,1,800,1,6.0,12
3783,0,1,1,0,0,0,0,1,0,1,0,0,1,2,500,1,5.0,24
3784,0,1,1,0,0,0,0,1,0,1,0,0,1,2,1000,2,5.0,2532
3785,0,1,1,0,0,0,0,0,1,1,0,0,1,2,750,2,7.0,22
3786,1,0,1,0,0,0,0,0,1,1,0,0,1,2,1200,2,6.0,22
3787,1,0,1,0,0,0,0,1,0,0,1,0,0,3,1152,3,5.0,1014
3788,0,1,1,0,0,0,0,1,0,1,0,0,1,2,843,2,5.0,23
3789,0,1,1,0,0,0,0,0,1,1,0,0,1,2,900,2,7.0,13
3790,1,0,1,0,0,0,0,1,0,1,0,0,0,2,1250,2,7.0,24
3791,0,1,1,0,0,0,0,0,1,1,0,0,1,2,650,2,5.0,22
3792,1,0,1,0,0,0,0,1,0,1,0,0,0,4,2600,4,7.0,22
3793,0,1,1,0,0,0,0,0,1,1,0,0,1,1,700,1,4.0,92
3794,1,0,1,0,0,0,0,0,1,0,1,0,1,2,720,2,6.0,12
3795,1,0,1,0,0,0,0,1,0,1,0,0,0,4,3500,4,7.0,14
3796,1,0,1,0,0,0,0,0,1,0,0,0,0,4,3000,4,7.0,12
3797,1,0,1,0,0,0,0,1,0,1,0,0,0,2,1144,2,7.0,11
3798,1,0,1,0,0,0,0,0,1,0,0,0,0,3,1750,3,6.0,14
3799,0,1,1,0,0,0,0,0,1,1,0,0,1,3,1450,2,5.0,92
3800,0,1,1,0,0,0,0,0,1,1,0,0,1,2,590,1,6.0,12
3801,0,1,1,0,0,0,0,1,0,1,0,0,1,2,900,2,5.0,22
3802,0,1,1,0,0,0,0,1,0,1,0,0,1,2,800,1,5.0,12
3803,0,1,1,0,0,0,0,1,0,1,0,0,1,2,1000,2,6.0,13
3804,0,1,1,0,0,0,0,1,0,0,1,0,0,3,1650,3,5.0,214
3805,1,0,1,0,0,0,0,1,0,1,0,0,1,2,700,2,5.0,91
3806,0,1,1,0,0,0,0,1,0,1,0,0,1,3,1280,2,6.0,11
3807,0,1,1,0,0,0,0,0,1,1,0,0,1,2,700,2,6.0,92
3808,0,1,1,0,0,0,0,0,1,1,0,0,1,2,980,2,7.0,14
3809,1,0,1,0,0,0,0,1,0,1,0,0,1,2,900,2,5.0,22
3810,0,1,1,0,0,0,0,0,1,0,1,0,1,1,450,1,7.0,11
3811,0,1,1,0,0,0,0,0,1,1,0,0,1,2,1200,2,7.0,24
3812,0,1,1,0,0,0,0,1,0,1,0,0,1,2,650,2,7.0,12
3813,0,1,1,0,0,0,0,1,0,1,0,0,1,3,1903,3,5.0,611
3814,0,1,1,0,0,0,0,1,0,1,0,0,1,2,650,1,6.0,23
3815,1,0,1,0,0,0,0,0,1,1,0,0,1,1,450,1,5.0,22
3816,1,0,1,0,0,0,0,0,1,0,0,0,1,2,900,2,6.0,35
3817,0,1,1,0,0,0,0,0,1,0,1,0,1,2,550,1,6.0,23
3818,0,1,1,0,0,0,0,1,0,1,0,0,1,2,750,2,6.0,93
3819,0,1,1,0,0,0,0,1,0,1,0,0,1,2,1000,2,5.0,24
3820,1,0,1,0,0,0,0,1,0,0,1,0,0,3,1050,3,5.0,412
3821,1,0,1,0,0,0,0,0,0,0,1,0,1,1,650,2,5.0,13
3822,0,1,1,0,0,0,0,1,0,1,0,0,1,1,400,1,6.0,13
3823,1,0,1,0,0,0,0,1,0,0,1,0,0,3,1075,3,5.0,712
3824,1,0,1,0,0,0,0,1,0,0,0,0,0,3,2000,3,5.0,314
3825,0,1,1,0,0,0,0,1,0,1,0,0,1,2,720,2,5.0,45
3826,1,0,1,0,0,0,0,0,1,0,0,0,1,3,1000,2,6.0,13
3827,0,1,1,0,0,0,0,0,1,1,0,0,1,1,500,1,5.0,92
3828,0,1,1,0,0,0,0,0,0,1,0,0,1,2,900,2,6.0,93
3829,0,1,1,0,0,0,0,1,0,1,0,0,1,2,900,2,5.0,57
3830,0,1,1,0,0,0,0,1,0,1,0,0,1,2,900,2,7.0,13
3831,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1000,2,7.0,12
3832,0,1,1,0,0,0,0,1,0,0,1,0,1,3,1300,3,7.0,13
3833,0,1,1,0,0,0,0,1,0,0,0,0,1,3,1383,3,5.0,24
3834,1,0,1,0,0,0,0,1,0,0,0,0,1,2,800,2,6.0,91
3835,1,0,1,0,0,0,0,0,1,0,0,0,1,2,1500,2,5.0,11
3836,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1350,2,6.0,92
3837,1,0,1,0,0,0,0,1,0,0,0,0,0,3,2000,3,6.0,34
3838,1,0,1,0,0,0,0,0,1,0,0,0,0,3,1200,2,6.0,94
3839,1,0,1,0,0,0,0,0,1,0,0,0,0,3,1912,3,6.0,14
3840,1,0,1,0,0,0,0,0,1,0,0,0,1,1,500,1,7.0,12
3841,0,1,1,0,0,0,0,0,1,0,0,0,1,2,950,2,6.0,11
3842,1,0,1,0,0,0,0,0,1,0,0,0,1,2,1000,2,5.0,11
3843,1,0,1,0,0,0,0,0,1,0,0,0,1,3,1600,3,5.0,1116
3844,0,1,1,0,0,0,0,0,1,1,0,0,1,2,900,2,5.0,92
3845,0,1,1,0,0,0,0,1,0,1,0,0,1,3,1265,2,5.0,13
3846,0,1,1,0,0,0,0,1,0,1,0,0,1,3,1060,2,5.0,34
3847,0,1,1,0,0,0,0,1,0,1,0,0,1,2,1050,2,5.0,12
3848,1,0,1,0,0,0,0,0,1,0,0,0,0,3,1500,3,6.0,24
3849,1,0,1,0,0,0,0,0,1,0,0,0,1,2,890,2,5.0,12
3850,1,0,1,0,0,0,0,0,1,1,0,0,1,2,700,3,5.0,12
3851,1,0,1,0,0,0,0,1,0,1,0,0,1,3,1146,2,7.0,12
3852,0,1,1,0,0,0,0,1,0,1,0,0,1,1,700,1,5.0,12
3853,1,0,1,0,0,0,0,1,0,0,0,0,0,2,800,2,6.0,92
3854,1,0,1,0,0,0,0,0,1,1,0,0,1,2,640,2,7.0,91
3855,0,1,1,0,0,0,0,1,0,1,0,0,1,2,909,2,6.0,514
3856,1,0,1,0,0,0,0,0,1,0,0,0,0,4,2400,3,6.0,92
3857,1,0,1,0,0,0,0,1,0,1,0,0,0,4,3800,4,6.0,91
3858,0,1,1,0,0,0,0,0,1,1,0,0,1,2,400,2,5.0,13
3859,0,1,1,0,0,0,0,0,1,0,1,0,1,2,886,2,5.0,23
3860,0,1,1,0,0,0,0,1,0,1,0,0,1,3,1570,3,5.0,45
3861,0,1,1,0,0,0,0,0,1,1,0,0,1,2,900,2,5.0,12
3862,0,1,1,0,0,0,0,0,1,1,0,0,1,1,400,1,5.0,92
3863,0,1,1,0,0,0,0,1,0,1,0,0,1,2,1600,2,5.0,92
3864,0,1,1,0,0,0,0,0,1,1,0,0,1,2,1000,2,5.0,23
3865,0,1,1,0,0,0,0,1,0,1,0,0,1,2,850,2,5.0,94
3866,0,1,1,0,0,0,0,0,1,1,0,0,1,2,750,2,6.0,93
3867,0,1,1,0,0,0,0,0,1,1,0,0,1,2,750,2,6.0,12
3868,1,0,1,0,0,0,0,1,0,1,0,0,1,3,2000,3,6.0,34
3869,0,1,1,0,0,0,0,1,0,0,0,0,1,3,1270,2,5.0,12
3870,1,0,1,0,0,0,0,1,0,1,0,0,1,2,2000,2,6.0,12
3871,0,1,1,0,0,0,0,0,0,1,0,0,1,2,1250,2,7.0,37
3872,0,1,1,0,0,0,0,0,1,0,1,0,1,2,1000,2,5.0,92
3873,1,0,1,0,0,0,0,1,0,1,0,0,0,3,1050,3,7.0,510
3874,0,1,1,0,0,0,0,1,0,1,0,0,1,2,800,2,6.0,56
3875,0,1,1,0,0,0,0,0,0,1,0,0,0,3,1625,3,7.0,811
3876,0,1,1,0,0,0,0,0,1,1,0,0,0,3,1535,3,6.0,12
3877,1,0,1,0,0,0,0,0,0,1,0,0,1,2,850,2,5.0,12
3878,1,0,0,0,1,0,0,1,0,1,0,0,0,4,3800,4,6.0,310
3879,1,0,0,0,1,0,0,1,0,0,1,0,0,4,4500,4,6.0,92
3880,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1100,2,5.0,13
3881,1,0,0,0,1,0,0,1,0,1,0,0,0,3,3200,3,7.0,15
3882,0,1,0,0,1,0,0,0,1,1,0,0,1,2,647,1,5.0,23
3883,0,1,0,0,1,0,0,1,0,1,0,0,0,3,1798,3,6.0,714
3884,1,0,0,0,1,0,0,0,0,1,0,0,0,3,1700,3,7.0,1117
3885,0,1,0,0,1,0,0,1,0,1,0,0,1,2,930,2,5.0,55
3886,0,1,0,0,1,0,0,0,1,1,0,0,1,1,150,1,5.0,92
3887,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1200,2,4.0,34
3888,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1250,2,6.0,23
3889,0,1,0,0,1,0,0,1,0,1,0,0,1,2,900,2,6.0,34
3890,0,1,0,0,1,0,0,1,0,1,0,0,0,1,500,1,5.0,23
3891,1,0,0,0,1,0,0,1,0,0,0,0,1,2,900,2,7.0,92
3892,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1100,2,5.0,25
3893,0,1,0,0,1,0,0,1,0,1,0,0,0,3,1500,3,5.0,45
3894,0,1,0,0,1,0,0,0,1,1,0,0,1,1,500,1,6.0,13
3895,1,0,0,0,1,0,0,0,0,1,0,0,1,3,1300,3,6.0,14
3896,0,1,0,0,1,0,0,0,0,1,0,0,1,1,300,1,6.0,1031
3897,0,1,0,0,1,0,0,1,0,1,0,0,1,2,800,2,5.0,13
3898,1,0,0,0,1,0,0,1,0,1,0,0,1,3,1400,2,5.0,16
3899,0,1,0,0,1,0,0,0,0,1,0,0,1,1,500,1,5.0,94
3900,0,1,0,0,1,0,0,0,1,1,0,0,1,2,750,2,5.0,35
3901,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1200,3,5.0,24
3902,1,0,0,0,1,0,0,1,0,1,0,0,1,3,1350,2,6.0,34
3903,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1400,2,5.0,94
3904,0,1,0,0,1,0,0,0,1,1,0,0,1,1,450,1,6.0,35
3905,0,1,0,0,1,0,0,0,0,1,0,0,1,3,2061,3,6.0,16
3906,0,1,0,0,1,0,0,0,0,0,1,0,1,2,100,2,6.0,23
3907,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1100,2,6.0,22
3908,1,0,0,0,1,0,0,1,0,0,1,0,1,3,1650,3,5.0,55
3909,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1500,3,7.0,11
3910,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1140,2,6.0,34
3911,0,1,0,0,1,0,0,0,1,0,0,0,1,2,990,2,5.0,91
3912,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1700,3,5.0,717
3913,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1200,2,6.0,24
3914,0,1,0,0,1,0,0,0,1,1,0,0,1,2,850,2,6.0,13
3915,0,1,0,0,1,0,0,0,1,1,0,0,1,2,900,2,6.0,23
3916,0,1,0,0,1,0,0,1,0,1,0,0,1,2,800,2,5.0,92
3917,0,1,0,0,1,0,0,0,1,0,0,0,1,2,1000,2,6.0,12
3918,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1020,2,6.0,34
3919,0,1,0,0,1,0,0,0,1,1,0,0,1,1,300,1,5.0,93
3920,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1800,2,6.0,92
3921,1,0,0,0,1,0,0,1,0,1,0,0,1,3,919,2,7.0,813
3922,1,0,0,0,1,0,0,1,0,1,0,0,1,3,25,3,5.0,56
3923,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1050,2,6.0,13
3924,1,0,0,0,1,0,0,0,1,0,0,0,1,2,200,2,5.0,91
3925,0,1,0,0,1,0,0,0,1,1,0,0,1,1,450,1,6.0,14
3926,0,1,0,0,1,0,0,1,0,1,0,0,1,4,1000,3,4.0,1520
3927,1,0,0,0,1,0,0,1,0,0,0,0,1,3,1250,2,7.0,25
3928,1,0,0,0,1,0,0,0,1,0,0,0,0,3,1900,3,7.0,915
3929,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1500,2,5.0,94
3930,1,0,0,0,1,0,0,1,0,0,1,0,0,3,2395,3,7.0,1417
3931,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1800,2,5.0,11
3932,1,0,0,0,1,0,0,0,1,1,0,0,1,2,700,2,6.0,33
3933,0,1,0,0,1,0,0,0,1,0,1,0,0,3,1700,2,7.0,45
3934,0,1,0,0,1,0,0,0,1,0,0,0,1,2,1200,2,5.0,23
3935,1,0,0,0,1,0,0,1,0,1,0,0,1,3,1600,3,6.0,35
3936,0,1,0,0,1,0,0,0,1,1,0,0,1,2,745,2,6.0,89
3937,0,1,0,0,1,0,0,1,0,0,1,0,1,3,2210,3,6.0,45
3938,1,0,0,0,1,0,0,1,0,1,0,0,1,3,1450,3,5.0,913
3939,0,1,0,0,1,0,0,1,0,0,1,0,1,3,1400,3,5.0,34
3940,1,0,0,0,1,0,0,0,0,0,0,0,1,3,2000,3,4.0,83
3941,0,1,0,0,1,0,0,1,0,1,0,0,1,4,1815,3,6.0,25
3942,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1000,1,4.0,83
3943,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1000,2,5.0,33
3944,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1200,3,5.0,56
3945,0,1,0,0,1,0,0,1,0,0,0,0,0,3,2430,3,6.0,79
3946,0,1,0,0,1,0,0,0,1,1,0,0,1,1,140,1,5.0,23
3947,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1200,2,7.0,25
3948,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1100,3,5.0,24
3949,1,0,0,0,1,0,0,0,1,0,0,0,1,2,800,2,6.0,13
3950,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1500,3,6.0,35
3951,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1200,2,6.0,25
3952,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1350,3,6.0,25
3953,1,0,0,0,1,0,0,0,1,0,0,0,1,5,2300,3,5.0,35
3954,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1300,2,6.0,24
3955,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1000,2,5.0,34
3956,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1210,2,6.0,45
3957,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1050,2,5.0,23
3958,1,0,0,0,1,0,0,1,0,0,1,0,0,3,1600,3,7.0,810
3959,0,1,0,0,1,0,0,0,1,1,0,0,1,1,300,1,4.0,33
3960,0,1,0,0,1,0,0,1,0,1,0,0,1,1,300,1,5.0,44
3961,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1010,2,7.0,55
3962,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1850,3,7.0,55
3963,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1300,2,6.0,93
3964,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1100,2,6.0,33
3965,1,0,0,0,1,0,0,1,0,1,0,0,0,3,2200,3,7.0,35
3966,0,0,0,0,1,0,0,0,1,1,0,0,1,1,500,1,6.0,55
3967,0,1,0,0,1,0,0,1,0,0,0,0,0,3,2290,3,7.0,424
3968,1,0,0,0,1,0,0,1,0,1,0,0,0,3,1900,3,7.0,45
3969,1,0,0,0,1,0,0,1,0,1,0,0,0,3,1600,3,7.0,25
3970,0,1,0,0,1,0,0,0,1,1,0,0,1,2,800,1,4.0,23
3971,0,1,0,0,1,0,0,0,0,1,0,0,1,3,1600,3,7.0,25
3972,0,1,0,0,1,0,0,0,1,1,0,0,1,1,500,1,6.0,15
3973,1,0,0,0,1,0,0,0,0,0,1,0,1,3,1500,3,5.0,23
3974,0,1,0,0,1,0,0,1,0,1,0,0,1,1,650,1,5.0,13
3975,1,0,0,0,1,0,0,1,0,0,1,0,0,4,3300,4,7.0,914
3976,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1200,2,6.0,91
3977,0,1,0,0,1,0,0,1,0,1,0,0,1,2,800,2,6.0,23
3978,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1200,4,5.0,13
3979,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1000,1,5.0,23
3980,0,1,0,0,1,0,0,0,1,0,1,0,1,2,1600,3,7.0,12
3981,1,0,0,0,1,0,0,0,0,1,0,0,1,2,1200,2,7.0,13
3982,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1100,2,7.0,22
3983,1,0,0,0,1,0,0,1,0,0,1,0,1,3,1250,3,7.0,26
3984,1,0,0,0,1,0,0,0,1,1,0,0,1,2,1100,2,6.0,92
3985,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1600,2,7.0,16
3986,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1000,2,6.0,22
3987,0,1,0,0,1,0,0,0,1,1,0,0,1,1,455,1,5.0,23
3988,0,1,0,0,1,0,0,0,0,1,0,0,1,3,1473,2,5.0,2323
3989,0,1,0,0,1,0,0,0,1,1,0,0,1,5,4050,4,7.0,95
3990,0,1,0,0,1,0,0,0,1,1,0,0,1,1,400,1,6.0,91
3991,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1300,2,6.0,12
3992,1,0,0,0,1,0,0,1,0,0,1,0,1,4,2520,5,7.0,22
3993,0,1,0,0,1,0,0,0,0,1,0,0,1,1,500,1,6.0,25
3994,0,1,0,0,1,0,0,0,1,1,0,0,1,2,200,1,5.0,92
3995,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1200,2,5.0,91
3996,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1950,3,7.0,25
3997,1,0,0,0,1,0,0,1,0,0,0,0,0,1,500,1,7.0,25
3998,0,1,0,0,1,0,0,0,1,1,0,0,1,1,500,3,5.0,33
3999,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1150,2,7.0,13
4000,0,1,0,0,1,0,0,0,1,1,0,0,1,2,242,2,6.0,94
4001,1,0,0,0,1,0,0,1,0,1,0,0,1,2,720,2,7.0,57
4002,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1800,3,6.0,1930
4003,0,1,0,0,1,0,0,1,0,1,0,0,1,1,450,1,5.0,13
4004,0,1,0,0,1,0,0,0,1,1,0,0,1,2,130,2,5.0,11
4005,0,1,0,0,1,0,0,0,1,1,0,0,1,2,690,2,6.0,24
4006,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1000,2,5.0,24
4007,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1500,2,5.0,94
4008,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1150,3,5.0,96
4009,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1783,2,5.0,15
4010,0,1,0,0,1,0,0,0,1,1,0,0,1,2,900,2,5.0,13
4011,0,1,0,0,1,0,0,0,0,1,0,0,1,3,1725,3,7.0,213
4012,1,0,0,0,1,0,0,0,1,1,0,0,1,1,680,1,5.0,93
4013,0,1,0,0,1,0,0,1,0,1,0,0,1,1,550,1,6.0,23
4014,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1290,2,5.0,12
4015,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1450,2,5.0,92
4016,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1300,2,5.0,33
4017,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1450,2,5.0,24
4018,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1496,2,7.0,1015
4019,0,1,0,0,1,0,0,1,0,0,1,0,1,3,1850,2,5.0,15
4020,1,0,0,0,1,0,0,1,0,1,0,0,1,3,1600,3,6.0,24
4021,1,0,0,0,1,0,0,1,0,0,1,0,0,3,3500,3,7.0,35
4022,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1850,3,7.0,56
4023,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1210,2,7.0,35
4024,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1400,2,6.0,91
4025,0,1,0,0,1,0,0,1,0,1,0,0,1,2,950,2,6.0,94
4026,0,1,0,0,1,0,0,1,0,1,0,0,1,2,878,2,6.0,34
4027,0,1,0,0,1,0,0,0,1,1,0,0,1,2,875,2,5.0,26
4028,0,1,0,0,1,0,0,0,0,1,0,0,1,2,300,2,6.0,34
4029,0,1,0,0,1,0,0,0,0,1,0,0,1,3,1800,3,6.0,45
4030,0,1,0,0,1,0,0,1,0,0,0,0,1,3,1956,3,7.0,19
4031,0,1,0,0,1,0,0,0,1,1,0,0,1,2,800,1,5.0,24
4032,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1175,2,5.0,55
4033,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1080,2,6.0,34
4034,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1955,3,7.0,119
4035,0,1,0,0,1,0,0,0,1,1,0,0,1,2,950,2,7.0,15
4036,0,1,0,0,1,0,0,0,1,1,0,0,1,2,800,2,7.0,23
4037,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1090,2,5.0,24
4038,1,0,0,0,1,0,0,1,0,0,1,0,1,3,1450,3,7.0,25
4039,1,0,0,0,1,0,0,1,0,1,0,0,1,2,1070,2,7.0,34
4040,0,1,0,0,1,0,0,0,1,1,0,0,1,2,60,2,5.0,35
4041,1,0,0,0,1,0,0,0,0,0,1,0,0,4,3133,5,7.0,1414
4042,1,0,0,0,1,0,0,0,1,0,1,0,1,1,900,1,7.0,22
4043,0,1,0,0,1,0,0,1,0,1,0,0,1,1,60,1,5.0,12
4044,0,1,0,0,1,0,0,0,1,1,0,0,1,2,600,2,6.0,34
4045,1,0,0,0,1,0,0,1,0,0,1,0,1,1,750,1,7.0,33
4046,0,1,0,0,1,0,0,0,1,1,0,0,1,2,900,2,7.0,24
4047,1,0,0,0,1,0,0,1,0,1,0,0,1,3,1800,3,7.0,24
4048,0,1,0,0,1,0,0,0,0,1,0,0,0,1,470,1,5.0,35
4049,0,1,0,0,1,0,0,0,1,1,0,0,1,2,720,2,5.0,13
4050,0,1,0,0,1,0,0,0,1,1,0,0,1,1,450,1,5.0,93
4051,0,1,0,0,1,0,0,0,1,1,0,0,1,2,600,2,7.0,77
4052,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1100,2,6.0,11
4053,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1300,2,6.0,33
4054,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1500,2,6.0,92
4055,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1200,2,7.0,48
4056,0,1,0,0,1,0,0,1,0,1,0,0,1,4,3000,4,5.0,34
4057,1,0,0,0,1,0,0,1,0,1,0,0,1,3,2000,3,6.0,11
4058,0,1,0,0,1,0,0,0,1,1,0,0,1,2,800,2,6.0,24
4059,1,0,0,0,1,0,0,1,0,1,0,0,1,3,1000,3,7.0,36
4060,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1200,2,5.0,23
4061,0,1,0,0,1,0,0,0,1,1,0,1,0,1,400,1,6.0,12
4062,1,0,0,0,1,0,0,0,1,0,0,0,1,3,1250,2,6.0,45
4063,1,0,0,0,1,0,0,1,0,1,0,0,1,1,700,1,7.0,55
4064,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1100,2,7.0,15
4065,0,1,0,0,1,0,0,1,0,1,0,0,1,4,2050,2,6.0,13
4066,0,1,0,0,1,0,0,1,0,0,1,0,0,2,1428,2,7.0,48
4067,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1700,3,5.0,35
4068,0,1,0,0,1,0,0,1,0,0,1,0,1,2,1140,2,7.0,25
4069,0,1,0,0,1,0,0,1,0,1,0,0,0,2,1000,2,5.0,25
4070,0,1,0,0,1,0,0,0,1,0,0,0,1,2,1160,2,6.0,35
4071,1,0,0,0,1,0,0,0,0,1,0,0,1,3,3000,2,7.0,35
4072,0,1,0,0,1,0,0,0,1,0,1,0,0,1,450,1,7.0,13
4073,0,1,0,0,1,0,0,0,1,1,0,0,1,3,1540,2,5.0,25
4074,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1000,2,5.0,28
4075,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1417,3,7.0,730
4076,1,0,0,0,1,0,0,0,0,1,0,0,1,3,2100,3,5.0,13
4077,1,0,0,0,1,0,0,0,1,0,0,0,1,2,550,1,7.0,44
4078,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1600,3,5.0,15
4079,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1200,2,7.0,45
4080,0,1,0,0,1,0,0,0,0,1,0,0,1,2,500,2,6.0,12
4081,1,0,0,0,1,0,0,1,0,1,0,0,1,3,1300,2,6.0,95
4082,0,1,0,0,1,0,0,0,1,1,0,0,1,2,600,1,6.0,13
4083,1,0,0,0,1,0,0,0,0,1,0,0,1,3,1565,3,6.0,16
4084,0,1,0,0,1,0,0,0,1,1,0,0,1,1,350,1,7.0,24
4085,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1100,2,6.0,14
4086,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1200,2,5.0,16
4087,0,1,0,0,1,0,0,0,0,0,1,0,1,3,2000,3,6.0,15
4088,0,1,0,0,1,0,0,1,0,1,0,0,1,3,2200,3,5.0,36
4089,0,1,0,0,1,0,0,0,1,1,0,0,1,3,1400,3,7.0,24
4090,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1950,3,5.0,56
4091,1,0,0,0,1,0,0,0,1,1,0,0,1,2,130,2,5.0,11
4092,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1300,2,6.0,92
4093,0,1,0,0,1,0,0,0,1,1,0,0,1,3,1675,3,6.0,512
4094,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1135,2,7.0,35
4095,0,1,0,0,1,0,0,0,1,1,0,0,1,3,1800,2,5.0,34
